469.055	1046.000
469.037	1035.000
469.018	1029.000
468.999	1035.000
468.980	1033.000
468.962	1040.000
468.943	1030.000
468.924	1031.000
468.906	1038.000
468.887	1041.000
468.868	1034.000
468.849	1035.000
468.831	1040.000
468.812	1037.000
468.793	1036.000
468.774	1038.000
468.756	1038.000
468.737	1043.000
468.718	1042.000
468.700	1028.000
468.681	1039.000
468.662	1031.000
468.643	1033.000
468.625	1040.000
468.606	1032.000
468.587	1035.000
468.568	1030.000
468.550	1052.000
468.531	1038.000
468.512	1032.000
468.493	1038.000
468.475	1033.000
468.456	1048.000
468.437	1042.000
468.419	1037.000
468.400	1031.000
468.381	1038.000
468.362	1042.000
468.344	1037.000
468.325	1039.000
468.306	1040.000
468.287	1040.000
468.269	1042.000
468.250	1038.000
468.231	1039.000
468.212	1037.000
468.194	1037.000
468.175	1035.000
468.156	1041.000
468.137	1033.000
468.119	1030.000
468.100	1055.000
468.081	1040.000
468.063	1038.000
468.044	1048.000
468.025	1038.000
468.006	1036.000
467.988	1042.000
467.969	1036.000
467.950	1046.000
467.931	1047.000
467.913	1042.000
467.894	1034.000
467.875	1048.000
467.856	1054.000
467.838	1052.000
467.819	1066.000
467.800	1059.000
467.781	1069.000
467.763	1080.000
467.744	1078.000
467.725	1119.000
467.706	1141.000
467.688	1129.000
467.669	1107.000
467.650	1104.000
467.631	1102.000
467.613	1085.000
467.594	1071.000
467.575	1071.000
467.556	1065.000
467.538	1054.000
467.519	1067.000
467.500	1057.000
467.481	1052.000
467.463	1055.000
467.444	1060.000
467.425	1043.000
467.406	1042.000
467.388	1053.000
467.369	1056.000
467.350	1076.000
467.331	1066.000
467.313	1058.000
467.294	1056.000
467.275	1047.000
467.256	1061.000
467.238	1047.000
467.219	1053.000
467.200	1064.000
467.181	1062.000
467.163	1057.000
467.144	1065.000
467.125	1058.000
467.106	1071.000
467.088	1057.000
467.069	1046.000
467.050	1063.000
467.031	1064.000
467.012	1052.000
466.994	1049.000
466.975	1056.000
466.956	1051.000
466.937	1057.000
466.919	1070.000
466.900	1068.000
466.881	1054.000
466.862	1069.000
466.844	1061.000
466.825	1060.000
466.806	1078.000
466.787	1064.000
466.769	1080.000
466.750	1071.000
466.731	1064.000
466.712	1065.000
466.694	1063.000
466.675	1062.000
466.656	1053.000
466.637	1053.000
466.618	1069.000
466.600	1059.000
466.581	1050.000
466.562	1056.000
466.543	1072.000
466.525	1069.000
466.506	1061.000
466.487	1053.000
466.468	1065.000
466.450	1079.000
466.431	1069.000
466.412	1067.000
466.393	1061.000
466.374	1082.000
466.356	1073.000
466.337	1061.000
466.318	1063.000
466.299	1060.000
466.281	1075.000
466.262	1061.000
466.243	1059.000
466.224	1058.000
466.205	1057.000
